fpr,tpr,threshold
0.033295604602905114,0.3314462171899125,0.7018050435266452
0.033484248255046214,0.3314462171899125,0.7002008981760101
0.03367289190718732,0.3314462171899125,0.7
0.03414450103754009,0.3314462171899125,0.6985699320849921
0.03414450103754009,0.33247555326814204,0.6983966287724432
0.034238822863610636,0.33247555326814204,0.698113727679321
0.034238822863610636,0.3329902213072568,0.6973182853592877
0.03433314468968119,0.3329902213072568,0.6969181638571607
0.03461611016789285,0.3329902213072568,0.6969030252301807
0.03499339747217506,0.3329902213072568,0.6949315183272401
0.035182041124316166,0.3329902213072568,0.6945153180928245
0.035182041124316166,0.3340195573854864,0.6943595788975446
0.03527636295038672,0.3340195573854864,0.6941037651228349
0.03527636295038672,0.33453422542460115,0.6939912317861583
0.03537068477645727,0.33453422542460115,0.6930878882037435
0.03555932842859838,0.33453422542460115,0.6921459911482138
0.03555932842859838,0.3355635615028307,0.6910678687933788
0.03593661573288059,0.3355635615028307,0.6903661693221192
0.03603093755895114,0.3355635615028307,0.690350844584055
0.03621958121109225,0.3355635615028307,0.6902451866049814
0.03697415581965667,0.33607822954194544,0.69
0.037257121297868324,0.33607822954194544,0.6898380795620163
0.037257121297868324,0.3376222336592898,0.6884515126150903
0.03735144312393888,0.3376222336592898,0.6879127810883635
0.037540086776079985,0.33813690169840455,0.6873460615884396
0.03772873042822109,0.33813690169840455,0.6872588057601463
0.03791737408036219,0.33813690169840455,0.6871775697344509
0.03829466138464441,0.33813690169840455,0.6857697979743779
0.03829466138464441,0.3386515697375193,0.6854799048391855
0.03838898321071496,0.3386515697375193,0.6854638960537006
0.03857762686285607,0.3386515697375193,0.6854122988154522
0.03857762686285607,0.33916623777663407,0.6845073667619792
0.03876627051499717,0.33968090581574883,0.6838936472528284
0.03876627051499717,0.3401955738548636,0.6837385472150053
0.03886059234106772,0.3401955738548636,0.6837346385045651
0.03886059234106772,0.34071024189397836,0.6833065249582918
0.03904923599320883,0.34071024189397836,0.6828911719218965
0.03933220147142049,0.3412249099330932,0.6825000740302579
0.03942652329749104,0.3412249099330932,0.6816339614970255
0.03942652329749104,0.34173957797220794,0.6814543613762456
0.03942652329749104,0.34276891405043747,0.6811817933838236
0.03952084512356159,0.34276891405043747,0.6809943836996658
0.03952084512356159,0.34328358208955223,0.6807866187244477
0.039615166949632144,0.34328358208955223,0.6807701800162517
0.039898132427843805,0.3448275862068966,0.68
0.03999245425391436,0.3448275862068966,0.6792662610060215
0.03999245425391436,0.34534225424601134,0.6791607802475537
0.040086776079984905,0.3458569222851261,0.6790130124670987
0.04018109790605546,0.3458569222851261,0.6785941409149765
0.04046406338426712,0.3458569222851261,0.6784515126150903
0.04065270703640823,0.3458569222851261,0.6776122928626439
0.04065270703640823,0.3468862583633556,0.6767381426352661
0.04093567251461988,0.3468862583633556,0.6760388157438133
0.041029994340690434,0.3474009264024704,0.6757863542611682
0.04121863799283154,0.3474009264024704,0.6740913584694852
0.04121863799283154,0.34791559444158515,0.6730194020621579
0.041312959818902095,0.34791559444158515,0.6728390539099633
0.04159592529711375,0.34791559444158515,0.6715666522178222
0.041784568949254856,0.34894493051981473,0.6710049368979621
0.041973212601395964,0.34894493051981473,0.6707022025408304
0.04291643086210149,0.34894493051981473,0.67
0.04291643086210149,0.34997426659804426,0.669395804203547
0.04310507451424259,0.34997426659804426,0.6689715003775185
0.04310507451424259,0.350488934637159,0.6689044790661334
0.04319939634031315,0.35151827071538855,0.6684515126150903
0.043388039992454254,0.35151827071538855,0.6673616544560953
0.04357668364459536,0.35203293875450337,0.6673182853592877
0.04376532729673646,0.35203293875450337,0.6649216867857777
0.04376532729673646,0.3530622748327329,0.664388513376316
0.04395397094887757,0.3530622748327329,0.6636704449048341
0.04395397094887757,0.35357694287184765,0.6635671559150166
0.04404829277494812,0.35357694287184765,0.6619105887969305
0.04404829277494812,0.3540916109109624,0.6616732824442798
0.04461422373137144,0.3540916109109624,0.6600661826439547
0.046217694774570835,0.35717961914565105,0.66
0.04659498207885305,0.35717961914565105,0.6592555814483666
0.04678362573099415,0.35717961914565105,0.6591607802475536
0.0468779475570647,0.35717961914565105,0.6591518888113999
0.04706659120920581,0.35717961914565105,0.6590119027592362
0.04706659120920581,0.3576942871847658,0.6589872367047325
0.047160913035276364,0.3576942871847658,0.6588680369099038
0.04744387851348802,0.3576942871847658,0.6584515126150903
0.04753820033955857,0.3576942871847658,0.6578913471098164
0.04772684399169968,0.3576942871847658,0.6578212923573367
0.047915487643840786,0.3582089552238806,0.6577415361075813
0.04800980946991134,0.3582089552238806,0.6573182853592877
0.04800980946991134,0.3587236232629954,0.6569030252301806
0.04838709677419355,0.3587236232629954,0.6563584945283337
0.04838709677419355,0.35923829130211016,0.6562956944030044
0.0484814186002641,0.35923829130211016,0.6562188255943384
0.0484814186002641,0.3597529593412249,0.6557697979743778
0.04895302773061686,0.3597529593412249,0.6534122573767349
0.04895302773061686,0.3602676273803397,0.6533407732196526
0.04923599320882852,0.3602676273803397,0.6507521008741709
0.05065082059988681,0.3602676273803397,0.65
0.05065082059988681,0.36078229541945445,0.6494244188630606
